,name,size,price,unit_price,on_sale,norm_unit_price,norm_unit_price_type,norm_size,norm_size_type
78,TOSTITOS SCOOPS! Tortilla Chips,10 oz,$3.99,$0.40/oz,True,0.014109347442680775,wt,283.5,wt
79,Garden of Eatin' Tortilla Chips - Multi-Grain Sea Salt,9 oz,$2.79,$0.31/oz,True,0.010934744268077601,wt,255.15,wt
80,Giant Eagle Premium Matchstix Carrots,10 oz,$2.49,$0.25/oz,False,0.008818342151675485,wt,283.5,wt
81,Farmer's Market Baby-Cut Carrots,32 oz,$3.49,$0.11/oz,False,0.003880070546737213,wt,907.2,wt
82,Farmer's Market Premium Carrots,32 oz,$2.89,$0.09/oz,False,0.003174603174603174,wt,907.2,wt
83,Bolthouse Farms Premium Carrot Sticks,340 g,$2.49,$0.01/g,False,0.01,whole,340.0,whole
84,Produce Fresh Carrots,0.25 lb,$1.19/lb,$1.19/lb,False,0.0026234567901234564,wt,11340.0,wt
85,Produce Carrot Top Punch,1 ct,$1.99,$1.99/each,False,1.99,whole,1.0,whole
86,Farmer's Market Baby-Cut Carrots,1 ct,$1.99,$1.99/each,False,1.99,whole,1.0,whole
87,Produce Mini Slim Carrots,1 lb,$2.49,$2.49/lb,False,0.005489417989417989,wt,453.6,wt
88,Nature's Basket Organic Whole Carrots,16 oz,$1.49,$0.09/oz,False,0.003174603174603174,wt,453.6,wt
89,Nature's Basket Organic Baby-Cut Carrots,16 oz,$2.49,$0.16/oz,False,0.00564373897707231,wt,453.6,wt
90,Earthbound Farm Organic Petite Mini Peeled Carrots,12 oz,$2.99,$0.25/oz,False,0.008818342151675485,wt,340.20000000000005,wt
91,Nature's Basket Organic Whole Carrots,80 oz,$4.99,$0.06/oz,False,0.002116402116402116,wt,2268.0,wt
92,Earthbound Farm Organic Julienned Carrots,10 oz,$2.99,$0.30/oz,False,0.010582010582010581,wt,283.5,wt
93,Bolthouse Farms Snack Pack Carrots,12 oz,$2.49,$0.21/oz,False,0.007407407407407407,wt,340.20000000000005,wt
94,Giant Eagle Sliced Carrots,14.5 oz,$0.49,$0.03/oz,False,0.001058201058201058,wt,141.75,wt
95,Del Monte Fresh Cut Sliced Carrots,14.5 oz,3 for $4.00,$0.09/oz,True,0.003174603174603174,wt,141.75,wt
96,"Birds Eye Mixtures Broccoli, Cauliflower & Carrots",10.8 fl oz,$2.79,$0.26/fl oz,False,0.008792695299289822,vol,236.56,vol
97,Giant Eagle Steam Peas & Carrots,12 oz,$0.99,$0.08/oz,False,0.002821869488536155,wt,340.20000000000005,wt
98,Beech-Nut Naturals Stage 1 Just Carrots,4 oz,$1.19,$0.30/oz,False,0.010582010582010581,wt,113.4,wt
99,Del Monte Fresh Cut Sliced Carrots,8.25 oz,$1.00,$0.12/oz,False,0.004232804232804232,wt,708.75,wt
100,Giant Eagle Tomato Sauce,15 oz,$0.69,$0.05/oz,False,0.001763668430335097,wt,425.25,wt
101,Hunt's Tomato Sauce,8 oz,$0.79,$0.10/oz,False,0.003527336860670194,wt,226.8,wt
102,Hunt's Tomato Sauce,29 oz,$2.49,$0.09/oz,False,0.003174603174603174,wt,822.1500000000001,wt
103,Dei Fratelli Tomato Sauce,28 oz,$2.29,$0.08/oz,False,0.002821869488536155,wt,793.8000000000001,wt
104,Giant Eagle Tomato Sauce,29 oz,$1.00,$0.03/oz,False,0.001058201058201058,wt,822.1500000000001,wt
105,Giant Eagle Tomato Sauce,8 oz,$0.39,$0.05/oz,False,0.001763668430335097,wt,226.8,wt
106,Redpack Tomato Sauce,8 oz,$0.59,$0.07/oz,False,0.0024691358024691358,wt,226.8,wt
107,Contadina Tomato Sauce - Roma Style,8 oz,$0.60,$0.08/oz,False,0.002821869488536155,wt,226.8,wt
108,Hunt's No Salt Added Tomato Sauce,8 oz,$0.79,$0.10/oz,False,0.003527336860670194,wt,226.8,wt
109,Hunt's Tomato Sauce,15 oz,$1.39,$0.09/oz,False,0.003174603174603174,wt,425.25,wt
110,Contadina Tomato Sauce,29 oz,$1.99,$0.07/oz,False,0.0024691358024691358,wt,822.1500000000001,wt
111,Contadina Tomato Sauce,15 oz,$1.39,$0.09/oz,False,0.003174603174603174,wt,425.25,wt
112,Dei Fratelli Tomato Sauce,15 oz,$0.79,$0.05/oz,True,0.001763668430335097,wt,425.25,wt
113,Goya Tomato Sauce,8 oz,$0.75,$0.09/oz,False,0.003174603174603174,wt,226.8,wt
114,Hunt's Tomato Sauce,14.8 oz,$1.39,$0.09/oz,False,0.003174603174603174,wt,226.8,wt
115,Red Gold Tomato Sauce,425 g,$1.00,$0.00/g,False,0.0,whole,425.0,whole
116,Redpack Tomato Sauce,1.81 lb,$1.67,$0.92/lb,False,0.0020282186948853615,wt,36741.6,wt
117,Contadina Tomato Sauce - No Salt Added,8 oz,$0.60,$0.08/oz,False,0.002821869488536155,wt,226.8,wt
118,Goya Tomato Sauce - Low Sodium,8 oz,$0.59,$0.07/oz,False,0.0024691358024691358,wt,226.8,wt
119,Rao's Tomato Sauce - Homemade Marinara,32 oz,$9.99,$0.31/oz,False,0.010934744268077601,wt,907.2,wt
120,Barilla Spaghetti Pasta,16 oz,4 for $5.00,$0.08/oz,True,0.002821869488536155,wt,453.6,wt
121,Giant Eagle Spaghetti,16 oz,$0.89,$0.06/oz,False,0.002116402116402116,wt,453.6,wt
122,Barilla Elbows Pasta,16 oz,4 for $5.00,$0.08/oz,True,0.002821869488536155,wt,453.6,wt
123,Giant Eagle Elbow Macaroni,16 oz,$0.89,$0.06/oz,False,0.002116402116402116,wt,453.6,wt
124,Chef Boyardee Mini Ravioli,15 oz,$1.00,$0.07/oz,False,0.0024691358024691358,wt,425.25,wt
125,Barilla Thin Spaghetti Pasta,16 oz,4 for $5.00,$0.08/oz,True,0.002821869488536155,wt,453.6,wt
126,Campbell's SpaghettiOs with Meatballs,14 oz,10 for $10.00,$0.07/oz,True,0.0024691358024691358,wt,396.90000000000003,wt
127,Giant Eagle Cheese Ravioli,25 oz,$2.59,$0.10/oz,False,0.003527336860670194,wt,708.75,wt
128,Chef Boyardee Beef Ravioli,15 oz,$1.00,$0.07/oz,False,0.0024691358024691358,wt,425.25,wt
129,Chef Boyardee Beefaroni,15 oz,$1.00,$0.07/oz,False,0.0024691358024691358,wt,425.25,wt
130,Barilla Penne Pasta,16 oz,4 for $5.00,$0.08/oz,True,0.002821869488536155,wt,453.6,wt
131,Giant Eagle Rotini,16 oz,$0.89,$0.06/oz,False,0.002116402116402116,wt,453.6,wt
132,Barilla Angel Hair Pasta,16 oz,4 for $5.00,$0.08/oz,True,0.002821869488536155,wt,453.6,wt
133,Barilla Lasagne Pasta,16 oz,$2.49,$0.16/oz,True,0.00564373897707231,wt,453.6,wt
134,Giant Eagle Thin Spaghetti,16 oz,$0.89,$0.06/oz,False,0.002116402116402116,wt,453.6,wt
135,Giant Eagle Penne Rigate,16 oz,$0.89,$0.06/oz,False,0.002116402116402116,wt,453.6,wt
136,Barilla Rigatoni Pasta,16 oz,4 for $5.00,$0.08/oz,True,0.002821869488536155,wt,453.6,wt
137,Giant Eagle Cheese Stuffed Tortellini,19 oz,$2.59,$0.14/oz,False,0.0049382716049382715,wt,538.65,wt
138,Giant Eagle Angel Hair,16 oz,$0.89,$0.06/oz,False,0.002116402116402116,wt,453.6,wt
139,BUITONI Tortellini - Three Cheese - Family Size,20 oz,$9.99,$0.50/oz,False,0.01763668430335097,wt,567.0,wt
0,Ragu Sauce - Cheesy Classic Alfredo,1 lb,$1.89,$1.89/lb,False,0.004166666666666667,wt,453.6,wt
1,Rao's Sauce - Homemade Marinara,24 oz,$8.29,$0.35/oz,False,0.012345679012345678,wt,680.4000000000001,wt
2,Dynasty Sauce - Oyster,9 oz,$2.99,$0.33/oz,False,0.01164021164021164,wt,255.15,wt
3,Ragu Sauce - Cheesy Double Cheddar,454 g,$1.89,$0.00/g,False,0.0,whole,454.0,whole
4,HP Sauce Sauce - The Original Brown Sauce,9 oz,$5.79,$0.64/oz,False,0.02257495590828924,wt,255.15,wt
5,Ragu Sauce - Cheesy Roasted Garlic Parmesan,16 oz,$1.89,$0.12/oz,False,0.004232804232804232,wt,453.6,wt
6,Rao's Sauce - Homemade Arrabbiata,24 oz,$8.29,$0.35/oz,False,0.012345679012345678,wt,680.4000000000001,wt
7,Texas Pete Sauce - Hot,6 fl oz,$1.99,$0.33/fl oz,False,0.011159959418329389,vol,177.42000000000002,vol
8,Texas Pete Sauce - Hotter Hot,6 fl oz,$2.19,$0.37/fl oz,False,0.012512681772066284,vol,177.42000000000002,vol
9,Giant Eagle Tomato Sauce,15 oz,$0.69,$0.05/oz,False,0.001763668430335097,wt,425.25,wt
10,Kikkoman Soy Sauce - Less Sodium,10 fl oz,2 for $4.00,$0.20/fl oz,True,0.006763611768684478,vol,295.7,vol
11,Giant Eagle Reduced Sodium Soy Sauce,10 fl oz,$1.89,$0.19/fl oz,False,0.006425431180250254,vol,295.7,vol
12,Sweet Baby Ray's BBQ Sauce,40 oz,$3.99,$0.10/oz,True,0.003527336860670194,wt,1134.0,wt
13,Hunt's Tomato Sauce,8 oz,$0.79,$0.10/oz,False,0.003527336860670194,wt,226.8,wt
14,Giant Eagle Soy Sauce,10 fl oz,$1.89,$0.19/fl oz,False,0.006425431180250254,vol,295.7,vol
15,Ortega Original Mild Taco Sauce,226 g,$1.79,$0.01/g,True,0.01,whole,226.0,whole
16,Giant Eagle Tomato Sauce,8 oz,$0.39,$0.05/oz,False,0.001763668430335097,wt,226.8,wt
17,Contadina Pizza Sauce - Squeeze,15 oz,$1.99,$0.13/oz,False,0.004585537918871252,wt,425.25,wt
18,Heinz Chili Sauce,12 oz,$2.49,$0.21/oz,True,0.007407407407407407,wt,340.20000000000005,wt
19,Classico Pasta Sauce - Tomato & Basil,680 g,$2.50,$0.00/g,False,0.0,whole,680.0,whole
20,Produce Red Bell Peppers - Six Pack,1 ct,$6.99,$6.99/each,False,6.99,whole,1.0,whole
21,TOSTITOS Chunky Salsa Medium,15.5 oz,$3.79,$0.24/oz,False,0.008465608465608464,wt,141.75,wt
22,TOSTITOS Salsa - Chunky Mild,24 oz,$4.49,$0.19/oz,False,0.006701940035273368,wt,680.4000000000001,wt
23,TOSTITOS Chunky Mild Salsa Jar,15.5 oz,$3.79,$0.24/oz,False,0.008465608465608464,wt,141.75,wt
24,Giant Eagle Salsa Con Queso - Medium,15 oz,$3.49,$0.23/oz,False,0.008112874779541446,wt,425.25,wt
25,TOSTITOS Salsa Con Queso - Medium,23 oz,$4.99,$0.22/oz,False,0.007760141093474426,wt,652.0500000000001,wt
26,Newman's Own Salsa - Bandito Medium,16 oz,$3.29,$0.21/oz,False,0.007407407407407407,wt,453.6,wt
27,TOSTITOS Salsa - Chunky Medium,24 oz,$4.49,$0.19/oz,False,0.006701940035273368,wt,680.4000000000001,wt
28,Chi-Chi's Salsa - Fiesta Thick & Chunky Medium,48 oz,$6.29,$0.13/oz,True,0.004585537918871252,wt,1360.8000000000002,wt
29,Chi-Chi's Restaurant Style Mild Salsa,16 oz,$2.49,$0.16/oz,False,0.00564373897707231,wt,453.6,wt
30,Chi-Chi's Salsa - Fiesta Thick & Chunky Mild,48 oz,$6.29,$0.13/oz,True,0.004585537918871252,wt,1360.8000000000002,wt
31,Ortega Homestyle Mild Salsa,16 oz,2 for $5.00,$0.16/oz,True,0.00564373897707231,wt,453.6,wt
32,Chi-Chi's Restaurant Style Medium Salsa,16 oz,$2.49,$0.16/oz,False,0.00564373897707231,wt,453.6,wt
33,CHI-CHI'S SAUCES Mild Thick & Chunky Salsa,16 oz,$2.49,$0.16/oz,False,0.00564373897707231,wt,453.6,wt
34,Pace® Mild Chunky Salsa,16 oz,2 for $4.00,$0.13/oz,True,0.004585537918871252,wt,453.6,wt
35,Newman's Own Pineapple Salsa,16 oz,$3.29,$0.21/oz,False,0.007407407407407407,wt,453.6,wt
36,Ortega Thick & Chunky Mild Salsa,16 oz,2 for $5.00,$0.16/oz,True,0.00564373897707231,wt,453.6,wt
37,CHI-CHI'S SAUCES Medium Thick & Chunky Salsa,16 oz,$2.49,$0.16/oz,False,0.00564373897707231,wt,453.6,wt
38,Giant Eagle Medium Mexican Style Salsa,16 oz,$3.99,$0.25/oz,False,0.008818342151675485,wt,453.6,wt
39,Giant Eagle Mild Original Salsa,16 oz,$3.99,$0.25/oz,False,0.008818342151675485,wt,453.6,wt
40,Herdez Salsa - Casera Medium,16 oz,$3.99,$0.25/oz,False,0.008818342151675485,wt,453.6,wt
41,Simply Organic Organic Bay Leaf,0.14 oz,$6.99,$49.93/oz,False,1.7611992945326278,wt,396.90000000000003,wt
42,Giant Eagle Tomato Paste,6 oz,$0.59,$0.10/oz,False,0.003527336860670194,wt,170.10000000000002,wt
43,Hunt's Tomato Paste,6 oz,$0.99,$0.17/oz,False,0.00599647266313933,wt,170.10000000000002,wt
44,Contadina Tomato Paste - Roma Style,6 oz,$0.89,$0.15/oz,False,0.005291005291005291,wt,170.10000000000002,wt
45,Contadina Tomato Paste,12 oz,$1.59,$0.13/oz,False,0.004585537918871252,wt,340.20000000000005,wt
46,Giant Eagle Tomato Paste,12 oz,$1.19,$0.10/oz,False,0.003527336860670194,wt,340.20000000000005,wt
47,Contadina Tomato Paste,18 oz,$2.19,$0.12/oz,False,0.004232804232804232,wt,510.3,wt
48,Cento Tomato Paste,12 oz,$2.29,$0.19/oz,False,0.006701940035273368,wt,340.20000000000005,wt
49,Hunt's Tomato Paste,18 oz,$2.49,$0.14/oz,False,0.0049382716049382715,wt,510.3,wt
50,Redpack Tomato Paste,6 oz,$0.69,$0.12/oz,False,0.004232804232804232,wt,170.10000000000002,wt
51,Contadina Tomato Paste With Italian Seasonings,6 oz,$0.89,$0.15/oz,False,0.005291005291005291,wt,170.10000000000002,wt
52,Contadina Tomato Paste with Roasted Garlic,6 oz,$0.89,$0.15/oz,False,0.005291005291005291,wt,170.10000000000002,wt
53,Amore Italian Tomato Paste - Double Concentrated,4.5 oz,$3.79,$0.84/oz,False,0.029629629629629627,wt,141.75,wt
54,Nature's Basket Organic Tomato Paste,6 oz,$1.29,$0.22/oz,False,0.007760141093474426,wt,170.10000000000002,wt
55,Cento Tomato Paste Tube,4.6 oz,$2.49,$0.54/oz,True,0.01904761904761905,wt,170.10000000000002,wt
56,Delallo Tomato Paste Tube,4 oz,$3.29,$0.82/oz,False,0.028924162257495587,wt,113.4,wt
57,Giant Eagle Italian Style Tomato Paste Product,6 oz,$0.69,$0.12/oz,False,0.004232804232804232,wt,170.10000000000002,wt
58,Hunt's Tomato Paste No Salt Added,6 oz,$0.99,$0.17/oz,False,0.00599647266313933,wt,170.10000000000002,wt
59,Giant Eagle Wild Fresh Jumbo Shrimp 16/20,0.25 lb,$13.99/lb,$13.99/lb,False,0.030842151675485006,wt,11340.0,wt
60,Nature's Basket Extra Large Peeled & Deveined Raw Shrimp,24 oz,$20.99,$0.87/oz,False,0.030687830687830688,wt,680.4000000000001,wt
61,Nature's Basket Large Peeled & Deveined Cooked Shrimp,24 oz,$25.49,$1.06/oz,False,0.03738977072310406,wt,680.4000000000001,wt
62,Next Wave of Bantry Shrimp for Fajitas,10 oz,2 for $10.00,$0.50/oz,True,0.01763668430335097,wt,283.5,wt
63,Next Wave of Bantry Shrimp for Tacos,10 oz,2 for $10.00,$0.50/oz,True,0.01763668430335097,wt,283.5,wt
64,Sea Mazz Shrimp - Shell on Tiger,32 oz,$21.98,$0.69/oz,False,0.024338624338624337,wt,907.2,wt
65,Nature's Basket Jumbo Shell-On Raw Shrimp,24 oz,$22.49,$0.94/oz,False,0.03315696649029982,wt,680.4000000000001,wt
66,Aqua Star Coconut Shrimp with Sweet Chili,1.5 lb,$11.99,$7.99/lb,False,0.01761463844797178,wt,2268.0,wt
67,Aqua Star Large Butterfly Crunchy Shrimp,1.5 lb,$11.99,$7.99/lb,False,0.01761463844797178,wt,2268.0,wt
68,BBQ Bay 16/20 Raw Shrimp,2 lb,$15.98,$7.99/lb,True,0.01761463844797178,wt,907.2,wt
69,Birds Eye Voila! Garlic Shrimp,21 oz,$4.49,$0.21/oz,True,0.007407407407407407,wt,595.35,wt
70,Bumble Bee Tiny Shrimp,6 oz,$3.49,$0.58/oz,False,0.020458553791887123,wt,170.10000000000002,wt
71,Giant Eagle Fried Rice Shrimp,24 oz,$6.99,$0.29/oz,False,0.010229276895943561,wt,680.4000000000001,wt
72,Gorton's Crispy Pub Style Beer Batter Shrimp,255 g,$7.99,$0.03/g,False,0.03,whole,255.0,whole
73,Gorton's Crunchy Breaded Popcorn Shrimp,14 oz,$6.99,$0.50/oz,False,0.01763668430335097,wt,396.90000000000003,wt
74,Icy Ocean Wild Caught Pink Shrimp - 16-20 Pieces,32 oz,$21.98,$0.69/oz,False,0.024338624338624337,wt,907.2,wt
75,Margaritaville Boomerang Shrimp,10 oz,$5.99,$0.60/oz,True,0.021164021164021163,wt,283.5,wt
76,Margaritaville Foods Calypso Coconut Shrimp,10 oz,$5.99,$0.60/oz,True,0.021164021164021163,wt,283.5,wt
77,Margaritaville Foods Frozen Shrimp - Volcano,10 oz,$5.99,$0.60/oz,True,0.021164021164021163,wt,283.5,wt
78,Nature's Basket Jumbo Peeled & Deveined Cooked Shrimp,24 oz,$29.99,$1.25/oz,False,0.04409171075837742,wt,680.4000000000001,wt
79,Giant Eagle Black Beans,15.5 oz,$0.75,$0.05/oz,False,0.001763668430335097,wt,141.75,wt
80,Bush's Best Black Beans,15 oz,$1.29,$0.09/oz,False,0.003174603174603174,wt,425.25,wt
81,Bush's Best Black Beans - Reduced Sodium,15 oz,$1.29,$0.09/oz,False,0.003174603174603174,wt,425.25,wt
82,Nature's Basket Organic Black Beans,15 oz,10 for $10.00,$0.07/oz,True,0.0024691358024691358,wt,425.25,wt
83,Joan of Arc Black Beans,15 oz,5 for $5.00,$0.07/oz,True,0.0024691358024691358,wt,425.25,wt
84,Kuner's of Colorado Black Beans - Southwestern,15 oz,$1.99,$0.13/oz,False,0.004585537918871252,wt,425.25,wt
85,Goya Premium Black Beans,15.5 oz,$1.99,$0.13/oz,False,0.004585537918871252,wt,141.75,wt
86,Bush's Best Seasoned Recipe Black Beans,15 oz,$1.29,$0.09/oz,False,0.003174603174603174,wt,425.25,wt
87,Giant Eagle Black Beans,16 oz,$1.39,$0.09/oz,False,0.003174603174603174,wt,453.6,wt
88,Goya Black Beans,29 oz,$2.19,$0.08/oz,False,0.002821869488536155,wt,822.1500000000001,wt
89,Goya Black Beans,16 oz,$1.99,$0.12/oz,False,0.004232804232804232,wt,453.6,wt
90,Kuner's of Colorado Black Beans,15 oz,$1.99,$0.13/oz,False,0.004585537918871252,wt,425.25,wt
91,Campbell's® Well Yes!™ Black Bean with Red Quinoa Soup,16.3 oz,$2.69,$0.17/oz,False,0.00599647266313933,wt,85.05000000000001,wt
92,Casa Fiesta Refried Black Beans,16 oz,$1.89,$0.12/oz,False,0.004232804232804232,wt,453.6,wt
93,JACK'S Organic Low Sodium Garbanzo Black Beans,13 oz,$1.69,$0.13/oz,False,0.004585537918871252,wt,368.55,wt
94,Jack's Quality Organic Low Sodium Black Beans,13 oz,$1.69,$0.13/oz,False,0.004585537918871252,wt,368.55,wt
95,Kuner's Jalapeno Black Beans with Lime Juice,425 g,$1.99,$0.00/g,False,0.0,whole,425.0,whole
96,Kuner's Refried Black Beans - with Lime Juice,453 g,$1.99,$0.00/g,False,0.0,whole,453.0,whole
97,Kuner's of Colorado Refried Black Beans with Roasted Chiles,15.5 oz,$1.99,$0.13/oz,False,0.004585537918871252,wt,141.75,wt
98,Nature's Basket Organic Black Beans,16 oz,$2.99,$0.19/oz,False,0.006701940035273368,wt,453.6,wt
99,Giant Eagle Life's Getting Fresher Sliced White Mushrooms,8 oz,$2.99,$0.37/oz,False,0.013051146384479717,wt,226.8,wt
100,Farmers Market Whole Sno-White Mushrooms,12 oz,$3.49,$0.29/oz,False,0.010229276895943561,wt,340.20000000000005,wt
101,Farmer's Market Mushroom Whole Usa,8 oz,$2.49,$0.31/oz,False,0.010934744268077601,wt,226.8,wt
102,Giant Eagle Life's Getting Fresher Sliced Baby Bella Mushrooms,8 oz,$3.49,$0.44/oz,False,0.015520282186948852,wt,226.8,wt
103,Giant Eagle Crimini Mushrooms,8 oz,$3.59,$0.45/oz,False,0.015873015873015872,wt,226.8,wt
104,Fresh CRIMINI MUSHROOMS - USA,0.25 lb,$2.99/lb,$2.99/lb,False,0.006591710758377425,wt,11340.0,wt
105,Giant Eagle Life's Getting Fresher Portabella Cap Mushrooms,6 oz,$3.59,$0.60/oz,False,0.021164021164021163,wt,170.10000000000002,wt
106,Giant Eagle Mushrooms - Stems & Pieces,8 oz,$1.00,$0.13/oz,False,0.004585537918871252,wt,226.8,wt
107,Pennsylvania Dutchman Mushrooms - Stems And Pieces,8 oz,$1.99,$0.25/oz,False,0.008818342151675485,wt,226.8,wt
108,Giant Eagle Life's Getting Fresher Sliced Portabella Mushrooms,6 oz,$3.59,$0.60/oz,False,0.021164021164021163,wt,170.10000000000002,wt
109,Giant Eagle Lifeâ€™s Getting Fresher Mini Mushrooms,4 oz,$1.79,$0.45/oz,False,0.015873015873015872,wt,113.4,wt
110,Pennsylvania Dutchman Mushrooms - Stems and Pieces,4 oz,$0.99,$0.25/oz,False,0.008818342151675485,wt,113.4,wt
111,Produce Shiitake Mushrooms,0.25 lb,$4.99/lb,$4.99/lb,False,0.011000881834215168,wt,11340.0,wt
112,Giant Eagle Sliced Mushrooms,4 oz,$1.59,$0.40/oz,False,0.014109347442680775,wt,113.4,wt
113,Fresh Portabella Mushrooms - USA,0.4 lb (avg.),$1.60 avg/ea,$3.99/lb,False,0.008796296296296297,wt,1814.4,wt
114,Polar Sliced Mushroom Jar,4.5 oz,$1.69,$0.38/oz,True,0.013403880070546737,wt,141.75,wt
115,Gourmet Blend Mushrooms,4 oz,$3.59,$0.90/oz,False,0.031746031746031744,wt,113.4,wt
116,Phillips Gourmet Mushrooms - Baby Bella,10 oz,$3.49,$0.35/oz,False,0.012345679012345678,wt,283.5,wt
117,Giant Eagle Mushrooms - Stems & Pieces,4 oz,$0.59,$0.15/oz,False,0.005291005291005291,wt,113.4,wt
118,Giant Eagle Sliced Mushrooms,4.5 oz,$1.99,$0.44/oz,False,0.015520282186948852,wt,141.75,wt
0,Adams Reserve Cheddar Cheese,10 oz,$6.49,$0.65/oz,False,0.02292768959435626,wt,283.5,wt
1,Black Creek Sharp Cheddar 9 Month,7 oz,$4.99,$0.71/oz,False,0.025044091710758373,wt,198.45000000000002,wt
2,Adams Reserve Cracker Cut Cheese,10 oz,$7.99,$0.80/oz,False,0.02821869488536155,wt,283.5,wt
3,Adams Reserve New York Extra-Sharp White Cheese - Parch,10 oz,$6.49,$0.65/oz,False,0.02292768959435626,wt,283.5,wt
4,Cabot Seriously Sharp White Cheddar Cheese,8 oz,$5.99,$0.75/oz,False,0.026455026455026454,wt,226.8,wt
5,Hoffman's White Vermont Cheddar Cheese,7 oz,$6.99,$1.00/oz,False,0.03527336860670194,wt,198.45000000000002,wt
6,Hoffman's Extra Sharp Cheddar Cheese,7 oz,$6.99,$1.00/oz,False,0.03527336860670194,wt,198.45000000000002,wt
7,Hoffman's Natural Super Chunk Sharp Cheddar Cheese,7 oz,$6.99,$1.00/oz,False,0.03527336860670194,wt,198.45000000000002,wt
8,Hoffman's Smoky Hickory Cheddar Cheese,7 oz,$6.99,$1.00/oz,False,0.03527336860670194,wt,198.45000000000002,wt
9,Kerrygold Cut Vintage Irish Cheddar Cheese,7 oz,$7.99,$1.14/oz,False,0.040211640211640205,wt,198.45000000000002,wt
10,Kerrygold Cheese - Reserve Cheddar,7 oz,$7.99,$1.14/oz,False,0.040211640211640205,wt,198.45000000000002,wt
11,Giant Eagle Shredded Mild Cheddar Cheese,8 oz,$2.19,$0.27/oz,False,0.009523809523809525,wt,226.8,wt
12,Giant Eagle Shredded Sharp Cheddar Cheese,8 oz,$2.19,$0.27/oz,False,0.009523809523809525,wt,226.8,wt
13,Giant Eagle Mild Cheddar Cheese,8 oz,$1.99,$0.25/oz,False,0.008818342151675485,wt,226.8,wt
14,Giant Eagle Extra Sharp Cheddar Cheese,8 oz,$1.99,$0.25/oz,False,0.008818342151675485,wt,226.8,wt
15,Giant Eagle Shredded Sharp Cheddar Cheese,16 oz,$4.29,$0.27/oz,False,0.009523809523809525,wt,453.6,wt
16,Giant Eagle Sliced Sharp Cheddar Cheese,10 ct,$1.99,$0.20/each,False,0.2,whole,10.0,whole
17,Giant Eagle Shredded Mild Cheddar Cheese,32 oz,$5.99,$0.19/oz,False,0.006701940035273368,wt,907.2,wt
18,Giant Eagle Mild Cheddar Cheese,16 oz,$3.79,$0.24/oz,False,0.008465608465608464,wt,453.6,wt
19,Giant Eagle Fancy Shredded Mild Cheddar Cheese,8 oz,$2.19,$0.27/oz,False,0.009523809523809525,wt,226.8,wt
20,Produce Red Jumbo Pepper,8 oz (avg.),$2.00 avg/ea,$3.99/lb,False,0.008796296296296297,wt,226.8,wt
21,Produce Red Peppers,8 oz (avg.),$2.00 avg/ea,$3.99/lb,False,0.008796296296296297,wt,226.8,wt
22,McCormick Gourmet Red Pepper - Crushed,1.12 oz,$4.99,$4.46/oz,False,0.15731922398589065,wt,340.20000000000005,wt
23,Produce Organic Red Pepper,1 ct,$2.99,$2.99/each,False,2.99,whole,1.0,whole
24,McCormick Crushed Red Pepper,1.5 oz,$4.99,$3.33/oz,False,0.11746031746031746,wt,141.75,wt
25,Giant Eagle Crushed Red Pepper,1 oz,$3.79,$3.79/oz,False,0.13368606701940033,wt,28.35,wt
26,McCormick Ground Cayenne Red Pepper,1 oz,$4.99,$4.99/oz,False,0.1760141093474427,wt,28.35,wt
27,McCormick Gourmet Organic Crushed Red Pepper,1.12 oz,$4.99,$4.46/oz,False,0.15731922398589065,wt,340.20000000000005,wt
28,Giant Eagle Roasted Red Pepper Strips,12 oz,$1.69,$0.14/oz,False,0.0049382716049382715,wt,340.20000000000005,wt
29,Giant Eagle Roasted Red Peppers,12 oz,$1.69,$0.14/oz,False,0.0049382716049382715,wt,340.20000000000005,wt
30,Sabra Roasted Red Pepper Hummus,10 oz,2 for $6.00,$0.30/oz,True,0.010582010582010581,wt,283.5,wt
31,Frank's RedHot Original Cayenne Pepper Sauce,12 fl oz,$3.49,$0.29/fl oz,False,0.009807237064592491,vol,354.84000000000003,vol
32,Giant Eagle Hummus with Roasted Red Peppers,16 oz,$3.99,$0.25/oz,False,0.008818342151675485,wt,453.6,wt
33,Campbell's® Well Yes!™ Roasted Red Pepper & Tomato Sipping Soup,11 oz,$2.29,$0.21/oz,False,0.007407407407407407,wt,311.85,wt
34,Frank's RedHot Original Cayenne Pepper Sauce,23 fl oz,$5.79,$0.25/fl oz,False,0.008454514710855596,vol,680.11,vol
35,Red Baron Pizza - Classic Crust Pepperoni,20.6 oz,$3.99,$0.19/oz,True,0.006701940035273368,wt,170.10000000000002,wt
36,Red Baron Singles Deep Dish Pepperoni Pizza,12 oz,3 for $10.00,$0.28/oz,True,0.009876543209876543,wt,340.20000000000005,wt
37,Red Baron Pizza - Singles French Bread Pepperoni,10.8 oz,3 for $10.00,$0.31/oz,True,0.010934744268077601,wt,226.8,wt
