,ing_name,name,size,price,on_sale,norm_unit_price,norm_unit_price_type
1072,smoked bacon,Cherrywood Smoked Uncured Bacon,12 oz.,$7.99*,True,0.023486184597295706,wt
1073,smoked bacon,"Uncured Bacon, Applewood Smoked",12 oz.,$7.29,False,0.021428571428571425,wt
1074,sweet corn,Sweet Corn,1 ea.,5/$2.00,False,2.0,whole
1075,sweet corn,Microwaveable Super Sweet Corn,12 oz.,$1.99,False,0.005849500293944738,wt
1076,sweet corn,"Whole Kernal Crisp'N Sweet Corn, FAMILY PACK",91.5 oz.,$2.79,False,0.001075548616532223,wt
1077,sweet corn,"Whole Kernel Crisp'N Sweet Corn, No Salt Added, FAMILY PACK",91.5 oz.,$2.79,False,0.001075548616532223,wt
1078,pecorino romano,Pecorino Romano Cheese -Grated,1 Each Approx. 0.33 lb.,$15.99/lb,False,0.03525132275132275,wt
1079,pecorino romano,Pecorino Romano Cheese -Shredded,1 Each Approx. 0.33 lb.,$15.99/lb,False,0.03525132275132275,wt
1080,pecorino romano,Pecorino Romano Cheese,1 Each Approx. 0.5 lb.,$13.99/lb,False,0.030842151675485006,wt
1081,pecorino romano,Pecorino Romano Cheese- Shredded,1 Package Approx. 0.5 lb.,$17.99/lb,False,0.03966049382716049,wt
1082,bread flour,Marathon Bread made with Organic Flour,18 oz.,$5.00,False,0.009798157946306094,wt
1083,bread flour,"Marathon Bread made with Organic Flour, Half Loaf",8 oz.,$3.00,False,0.013227513227513227,wt
1084,bread flour,Marco Polo Bread made with Organic Flour,22 oz.,$5.00,False,0.00801667468334135,wt
1085,bread flour,Enriched Unbleached Bread Flour,5 lb.,$2.99,False,0.001318342151675485,wt
1086,pecans,Pecan Crusted Tilapia,5 oz.,$6.50,False,0.04585537918871252,wt
1087,pecans,Caramelized Pecans,1 Each Approx. 0.5 lb.,$19.99/lb,False,0.04406966490299823,wt
1088,pecans,Raw Halves Pecans,12 oz.,$13.99,False,0.041122868900646675,wt
1089,pecans,Shelled Pecans,10 oz.,$7.99,False,0.02818342151675485,wt
1090,iceberg lettuce,Shredded Iceberg Lettuce,10 oz.,2/$3.00,False,0.010582010582010581,wt
1091,iceberg lettuce,Iceberg Lettuce,1 ea.,$0.99,False,0.99,whole
1092,iceberg lettuce,"Iceberg Lettuce, Organic",1 ea.,$2.99,False,2.99,whole
1093,chorizo,Fully Cooked Chorizo with Pork Sausage,12 oz.,$4.99,False,0.014667842445620222,wt
1094,chorizo,Chorizo Pork Sausage,1 Package Approx. 1.25 lb.,$5.29/lb,False,0.011662257495590828,wt
1095,chorizo,Smoked Chorizo Sausage,16 oz.,$6.99,False,0.01541005291005291,wt
1096,chorizo,Iberico Chorizo,1 lb.,$15.99,False,0.03525132275132275,wt
1097,anchovy,Anchovies,7 oz.,$7.99,False,0.04026203073822121,wt
1098,anchovy,"Anchovies, Flat Fillets",2 oz.,$1.99,False,0.03509700176366843,wt
1099,anchovy,"Anchovies, Flat Fillets in Olive Oil",2 oz.,$2.29,False,0.04038800705467372,wt
1100,anchovy,"Anchovy Paste, with Olive Oil",2 oz.,$2.49,False,0.043915343915343914,wt
1101,coarse sea salt,Coarse Crystals Sea Salt,14.5 oz.,$1.99,False,0.00484096576050599,wt
1102,cornish hens,Frozen Cornish Hens,1 Package Approx. 3.9 lb.,$2.49/lb,False,0.005489417989417989,wt
1103,cornish hens,Whole Cornish Hen,1 Package Approx. 1.75 lb.,$2.99/lb,False,0.006591710758377425,wt
1104,fusilli,Italian Classics Whole Wheat Fusilli,16 oz.,$1.99,False,0.004387125220458554,wt
1105,fusilli,Gluten-Free Green Pea Fusilli Pasta,8.8 oz.,$2.99,False,0.011984928651595316,wt
1106,fusilli,Gluten Free Brown Rice and Quinoa Fusilli Pasta,16 oz.,$2.29,False,0.005048500881834215,wt
1107,fusilli,Gluten Free Brown Rice Fusilli Pasta,16 oz.,$1.99,False,0.004387125220458554,wt
1108,yeast,"Yeast, Original",0.75 oz.,$1.59,False,0.0747795414462081,wt
1109,yeast,"Yeast, Instant, Fast-Acting",0.75 oz.,$1.59,False,0.0747795414462081,wt
1110,yeast,"Yeast, Active Dry, Original",4 oz.,$4.69,False,0.04135802469135803,wt
1111,yeast,"Yeast, Pizza Crust",0.75 oz.,$1.59,False,0.0747795414462081,wt
1112,sherry vinegar,"Vinegar, Sherry",12.7 fl. oz.,$9.99,False,0.026601764397306275,vol
1113,lobsters,Lobster Mac and Cheese,15 oz.,$10.50,False,0.024691358024691357,wt
1114,lobsters,Lobster Stuffed Portabella Mushroom,1 lb.,$13.99,False,0.030842151675485006,wt
1115,lobsters,Ready-To-Cook Lobster Tails,4 oz.,$12.00,False,0.10582010582010581,wt
1116,lobsters,Lobster & Shrimp Steam Pot,32 oz.,$32.00,False,0.03527336860670194,wt
1117,ham hocks,Pork Hocks,1 Package Approx. 2 lb.,$1.79/lb,False,0.0039462081128747795,wt
1118,bass,"Beer, Pale Ale",144 fl. oz.,$13.99,False,0.0032855183556908278,vol
1119,bass,Pale Ale,72 fl. oz.,$8.99,False,0.0042225604028106566,vol
1120,chorizo sausage,Fully Cooked Chorizo with Pork Sausage,12 oz.,$4.99,False,0.014667842445620222,wt
1121,chorizo sausage,Chorizo Pork Sausage,1 Package Approx. 1.25 lb.,$5.29/lb,False,0.011662257495590828,wt
1122,chorizo sausage,Smoked Chorizo Sausage,16 oz.,$6.99,False,0.01541005291005291,wt
1123,chorizo sausage,"Sausages, Chorizo, Meatless",12 oz.,$4.99,False,0.014667842445620222,wt
1124,potato starch,"Potato Starch, Unmodified",22 oz.,$3.99,False,0.006397306397306397,wt
1125,potato starch,Potato Starch Flour,12 oz.,$2.99,False,0.008788947677836566,wt
1126,gruyère cheese,Aged 5 Months Le Gruyere Cheese -Medium,1 Each Approx. 0.5 lb.,$16.99/lb,False,0.03745590828924162,wt
1127,gruyère cheese,Aged 4-6 Months Gruyere Cheese- Mild,1 Each Approx. 0.5 lb.,$10.99/lb,False,0.024228395061728393,wt
1128,gruyère cheese,Mild Gruyere- Shredded,1 Each Approx. 0.5 lb.,$12.99/lb,False,0.028637566137566135,wt
1129,gruyère cheese,Cave-Aged 12 Months Le Gruyere -Intense,1 Each Approx. 0.5 lb.,$19.99/lb,False,0.04406966490299823,wt
1130,green cabbage,Green Cabbage,1 Head Approx. 1.5 lb.,$0.99/lb,False,0.0021825396825396826,wt
1131,green cabbage,Green Cabbage,1 Head Approx. 3 lb.,$0.79/lb,False,0.0017416225749559084,wt
1132,red chili pepper,Red Fresno Pepper,1 Each Approx. 0.2 lb.,$4.49/lb,False,0.009898589065255732,wt
1133,red chili pepper,"Green Chiles, Mild, Chopped",4.5 oz.,$1.49,False,0.011679404271996863,wt
1134,red chili pepper,"Green Chiles, Diced, Fire Roasted, Mild",4 oz.,$1.49,False,0.013139329805996473,wt
1135,red chili pepper,"Red Chillies, Whole",7 oz.,$3.79,False,0.019098009574200048,wt
1136,sugar snap peas,"Cleaned and Cut Sugar Snap Peas, FAMILY PACK",24 oz.,$4.49,False,0.006599059376837154,wt
1137,sugar snap peas,Microwaveable Cleaned and Cut Sugar Snap Peas,10 oz.,$4.99,False,0.01760141093474427,wt
1138,sugar snap peas,Microwaveable Cleaned and Cut Triple Washed Sugar Snap Peas,8 oz.,2/$5.00,False,0.02204585537918871,wt
1139,sugar snap peas,Sugar Snap Peas,1 Bag Approx. 0.5 lb.,$4.99/lb,False,0.011000881834215168,wt
1140,baguette,Organic Multigrain Baguette,15 oz.,$3.75,False,0.008818342151675485,wt
1141,baguette,Vive Baguette,10 oz.,$2.75,False,0.009700176366843033,wt
1142,baguette,Ciabatta Baguette,8 oz.,$3.50,False,0.015432098765432098,wt
1143,baguette,"Baguette, Artisan Style",12.3 oz.,$6.99,False,0.020045597281369638,wt
1144,poultry seasoning,Montreal Chicken Seasoning,2.75 oz.,$1.99,False,0.025525092191758858,wt
1145,poultry seasoning,Rotisserie Chicken Seasoning,3.12 oz.,$2.99,False,0.03380364491475602,wt
1146,poultry seasoning,Poultry Seasoning,0.65 oz.,$4.99,False,0.27079093745760413,wt
1147,poultry seasoning,25% Less Sodium Montreal Chicken Seasoning,2.87 oz.,$1.99,False,0.024457840950291587,wt
1148,lima beans,Canned Lima Beans,15 oz.,$0.79,False,0.0018577307466196356,wt
1149,lima beans,Baby Lima Beans,16 oz.,$1.99,False,0.004387125220458554,wt
1150,lima beans,"Lima Beans, Large",16 oz.,$2.99,False,0.006591710758377425,wt
1151,lima beans,"Lima Beans, Baby",16 oz.,$1.99,False,0.004387125220458554,wt
1152,lima beans,Green Lima Beans,15 oz.,$1.69,False,0.003974132863021752,wt
1153,lima beans,"Soup Mix, Lima Bean with Barley",6 oz.,$1.99,False,0.011699000587889476,wt
1154,pumpkin seeds,Raw Pumpkin Seeds,1 lb.,$7.99,False,0.01761463844797178,wt
1155,pumpkin seeds,Organic Pumpkin Seeds with Tamari Seasoning,1 lb.,$9.49,False,0.020921516754850086,wt
1156,pumpkin seeds,"Pumpkin Seeds, Raw",1 lb.,$3.49,False,0.00769400352733686,wt
1157,pumpkin seeds,Pumpkin Seeds,13.5 oz.,$6.99,False,0.01826376641191456,wt
1158,plums,Black Plums,1 lb.,$2.49,False,0.005489417989417989,wt
1159,plums,Black Plums,1 Each Approx. 0.5 lb.,$2.99/lb,False,0.006591710758377425,wt
1160,plums,Organic Plum Tomatoes (Roma),1 Each Approx. 0.25 lb.,$3.99/lb,False,0.008796296296296297,wt
1161,plums,Plum (Roma) Tomatoes,1 Each Approx. 0.22 lb.,$1.99/lb,False,0.004387125220458554,wt
1162,apple juice,Apple Juice,64 fl. oz.,$2.99,False,0.0015799374365911398,vol
1163,apple juice,"100% Juice, Apple with Calcium",128 fl. oz.,$2.49,False,0.0006578669259384511,vol
1164,apple juice,"100% Juice, Apple",128 fl. oz.,$4.79,False,0.001265535170781197,vol
1165,apple juice,"100% Juice, Apple, Frozen Concentrated",48 fl. oz.,$1.69,False,0.0011906774884454965,vol
1166,clams,Stuffed Clams,10 oz.,$8.00,False,0.02821869488536155,wt
1167,clams,Live Farm-Raised Littleneck Clams,1 ea.,$89.00,False,89.0,whole
1168,clams,Live Farm-Raised Littleneck Clams - 50 Ct.,1 ea.,$22.00,False,22.0,whole
1169,clams,Cherrystone Clams,1 ea.,$0.60,False,0.6,whole
1170,halibut,Wild Caught Alaskan Halibut,12 oz.,$19.99,False,0.05875955320399764,wt
1171,celery salt,Celery Salt,4 oz.,$4.99,False,0.04400352733686067,wt
1172,celery salt,All Natural Celery Salt,2.5 oz.,$5.99,False,0.08451499118165785,wt
1173,beef short ribs,Boneless Beef Short Ribs,1 Package Approx. 1.25 lb.,$9.99/lb,False,0.022023809523809522,wt
1174,beef short ribs,Beef Short Ribs,1 Package Approx. 1 lb.,$9.49/lb,False,0.020921516754850086,wt
1175,beef short ribs,Angus Beef Boneless Short Ribs,1 Package Approx. 1 lb.,$10.99/lb,False,0.024228395061728393,wt
1176,sea salt and pepper,Sea Salt & Pepper Large Cut Croutons,5 oz.,$1.99,False,0.014038800705467373,wt
1177,sea salt and pepper,Sea Salt & Cracked Pepper Flavored Kettle Cooked Potato Chips,8.5 oz.,$2.19,False,0.00908807967631497,wt
1178,sea salt and pepper,Fresh Petite Potatoes with Sea Salt & Black Pepper,1 lb.,$2.49,False,0.005489417989417989,wt
1179,sea salt and pepper,"Venison Bar, Sea Salt + Pepper",18 oz.,$19.99*,True,0.03917303546933176,wt
1180,orecchiette,Orecchiette,17.6 oz.,$3.99,False,0.007996632996632995,wt
1181,orecchiette,"Orecchiette, No. 91",1 lb.,$2.29,False,0.005048500881834215,wt
1182,orecchiette,"Orecchiette, Collezione",12 oz.,$2.49,False,0.007319223985890652,wt
1183,trout,Whole Seasoned Rainbow Trout,1 lb.,$10.99,False,0.024228395061728393,wt
1184,trout,Fresh Farmed Rainbow Trout Fillet,1 Fillet Approx. 1 lb.,$11.99/lb,False,0.026432980599647264,wt
1185,trout,"Cat Food, Premium, Trout Entree, Pate",3 oz.,$0.40*,True,0.004703115814226925,wt
1186,trout,"Trout, Smoked, Fillet",8 oz.,$9.99,False,0.044047619047619044,wt
1187,juice,Lemon Ginger Cayenne Juice Blend,14.5 fl. oz.,$6.00,False,0.01399367952141616,vol
1188,juice,Greens with Pear Juice,14.5 fl. oz.,$6.00,False,0.01399367952141616,vol
1189,juice,"Carrots, Beets & Greens Juice",14.5 fl. oz.,$6.00,False,0.01399367952141616,vol
1190,juice,"Orange, Carrot, Turmeric Juice",14.5 fl. oz.,$6.00,False,0.01399367952141616,vol
1191,walnuts,"Raw, Halves & Pieces Walnuts",12 oz.,$12.99,False,0.03818342151675484,wt
1192,walnuts,"Shelled Walnuts Halves & Pieces, FAMILY PACK",48 oz.,$10.99,False,0.008076131687242798,wt
1193,walnuts,Caramelized Walnuts,1 Each Approx. 0.5 lb.,$17.99/lb,False,0.03966049382716049,wt
1194,walnuts,Chopped Walnuts,1 lb.,$7.49,False,0.016512345679012344,wt
1195,orzo,Tomato Basil with Orzo Soup,16 oz.,$4.99,False,0.011000881834215168,wt
1196,orzo,Tomato Basil with Orzo Soup,32 oz.,$9.49,False,0.010460758377425043,wt
1197,orzo,Whole Wheat Orzo Pasta,16 oz.,$1.99,False,0.004387125220458554,wt
1198,orzo,Orzo,16 oz.,$1.79,False,0.0039462081128747795,wt
1199,yogurt,"Plain Nonfat Greek Yogurt, FAMILY PACK",32 oz.,$3.79,False,0.0041776895943562604,wt
1200,yogurt,"Vanilla Nonfat Greek Yogurt, FAMILY PACK",32 oz.,$3.79,False,0.0041776895943562604,wt
1201,yogurt,Vanilla Lowfat Yogurt,32 oz.,$1.99,False,0.002193562610229277,wt
1202,yogurt,"Greek Yogurt, Plain",5.3 oz.,$1.00,False,0.006655352567302253,wt
1203,swordfish,"Wild Caught Swordfish, FAMILY PACK",32 oz.,$19.98,False,0.022023809523809522,wt
1204,swordfish,Fresh Swordfish Steak,1 Each Approx. 1 lb.,$19.99/lb,False,0.04406966490299823,wt
1205,swordfish,Chef Cut Swordfish Steaks,1 Each Approx. 1 lb.,$24.99/lb,False,0.05509259259259259,wt
0,thai fish sauce,Gluten Free Premium Fish Sauce,6.76 fl. oz.,$2.99,False,0.014957987565359902,vol
1,bay,Old Bay Seasoned Shrimp Skewer,8 oz.,$10.00,False,0.04409171075837742,wt
2,bay,"Peruvian Bay Scallops, FAMILY PACK",32 oz.,$21.98,False,0.024228395061728393,wt
3,bay,Bay Leaves,0.25 oz.,$1.29,False,0.182010582010582,wt
4,bay,Bay Leaf,0.14 oz.,$5.99,False,1.5091962711010327,wt
5,lamb shoulder,Lamb Shoulder Chop,1 Package Approx. 2 lb.,$9.49/lb,False,0.020921516754850086,wt
6,whipped cream,Whipped Cream Cheese Spread,12 oz.,$2.79,False,0.0082010582010582,wt
7,whipped cream,Plain Whipped Cream Cheese,6.5 oz.,$3.49,False,0.018939085605752273,wt
8,whipped cream,Light Whipped Cream,14 oz.,$3.49,False,0.008793146888384984,wt
9,whipped cream,Heavy Whipped Cream,14 oz.,$3.49,False,0.008793146888384984,wt
10,pistachios,"Roasted Pistachios, Salted",1 lb.,$11.99,False,0.026432980599647264,wt
11,pistachios,"Roasted Pistachios, Unsalted",1 lb.,$11.99,False,0.026432980599647264,wt
12,pistachios,Roasted and Salted Pistachios,1 lb.,$9.99,False,0.022023809523809522,wt
13,pistachios,Roasted and Unsalted Pistachios,1 lb.,$9.99,False,0.022023809523809522,wt
14,corn oil,Canola Oil,128 fl. oz.,$5.49,False,0.0014504776800811634,vol
15,corn oil,Canola Oil,48 fl. oz.,$2.19,False,0.0015429489347311461,vol
16,corn oil,Canola Oil,32 fl. oz.,$1.99,False,0.0021030605343253296,vol
17,corn oil,Corn Oil,48 fl. oz.,$3.79,False,0.0026702175628452256,vol
18,lemon grass,Lemon Grass,0.25 oz.,$1.29,False,0.182010582010582,wt
19,orange peel,Orange Peel Adjustable Grinder,0.77 oz.,$5.99,False,0.2743993220183696,wt
20,orange peel,Orange Peel Grinder Refill,0.77 oz.,$3.99,False,0.18278018278018276,wt
21,orange peel,"Dark Chocolate, Orange Peel",3.2 oz.,$2.99,False,0.03295855379188712,wt
22,orange peel,"Body Wash, Moisturizing, Sweet Honeysuckle & Orange Peel",18 fl. oz.,$2.99,False,0.00561755533010183,vol
23,pumpkin,"100% Pumpkin, Solid Pack",15 oz.,$1.99,False,0.004679600235155791,wt
24,pumpkin,Raw Pumpkin Seeds,1 lb.,$7.99,False,0.01761463844797178,wt
25,pumpkin,Organic Pumpkin Seeds with Tamari Seasoning,1 lb.,$9.49,False,0.020921516754850086,wt
26,pumpkin,"100% Pumpkin, Solid Pack",15 oz.,$1.29,False,0.0030335097001763667,wt
27,littleneck clams,Live Farm-Raised Littleneck Clams,1 ea.,$89.00,False,89.0,whole
28,littleneck clams,Live Farm-Raised Littleneck Clams - 50 Ct.,1 ea.,$22.00,False,22.0,whole
29,littleneck clams,Fresh Farm-Raised Genuine Littleneck Clam,1 ea.,$0.48,False,0.48,whole
30,lemongrass,Lemongrass,1 ea.,$3.49,False,3.49,whole
31,lemongrass,Coconut Lemongrass Triple Milled Soap,5 oz.,$2.49*,True,0.017566137566137566,wt
32,lemongrass,Coconut Lemongrass Ultra Rich & Fast Absorbing Hand Cream,3 fl. oz.,$4.99,False,0.05625070454289257,vol
33,lemongrass,Coconut Lemongrass Soothing & Moisturizing Body Lotion,8 fl. oz.,$7.99,False,0.03377578626986811,vol
34,vegetable stock,Vegetable Culinary Stock,32 fl. oz.,$2.39,False,0.0025257862698681095,vol
35,country bread,Food You Feel Good About Country Potato Bread,20 oz.,$2.99,False,0.00527336860670194,wt
36,country bread,Country White Bread,19 oz.,$2.99,False,0.005550914322844148,wt
37,country bread,Country 100% Whole Wheat Bread,24 oz.,$2.99,False,0.004394473838918283,wt
38,country bread,Dutch Country 100% Whole Wheat Bread,24 oz.,$2.99,False,0.004394473838918283,wt
39,red chili,Spicy Red Lentil Chili,16 oz.,$5.99,False,0.013205467372134039,wt
40,red chili,Red Chile Beef Quesadilla,12 oz.,$7.00,False,0.020576131687242795,wt
41,red chili,Red Fresno Pepper,1 Each Approx. 0.2 lb.,$4.49/lb,False,0.009898589065255732,wt
42,red chili,Red Chile Sauce,16 oz.,$3.99,False,0.008796296296296297,wt
43,crabs,Portabella Mushroom with Crab Stuffing,1 Package Approx. 0.3 lb.,$13.99/lb,False,0.030842151675485006,wt
44,crabs,Soft Shell Crab Tempura,5 oz.,$11.00,False,0.07760141093474426,wt
45,crabs,Fully Cooked Butterfly Split King Crab Legs & Claws,32 oz.,$52.99,False,0.058410493827160494,wt
46,crabs,Signature Crab Cakes,8 oz.,$18.00,False,0.07936507936507936,wt
47,collard greens,"Super Greens (Kale, Spinach, & Chard)",5 oz.,$2.49,False,0.017566137566137566,wt
48,collard greens,"Super Greens (Kale, Spinach, & Chard), FAMILY PACK",11 oz.,$3.99,False,0.012794612794612794,wt
49,collard greens,Collard Greens,1 ea.,$2.99,False,2.99,whole
50,collard greens,Cleaned and Cut Collard Greens,16 oz.,$2.99,False,0.006591710758377425,wt
51,oysters,"King Oyster Mushrooms, Sliced",7 oz.,$4.99,False,0.02514487276392038,wt
52,oysters,Oyster,1 ea.,$1.00,False,1.0,whole
53,oysters,Barrier Island Oysters in the shell,1 ea.,$1.00,False,1.0,whole
54,oysters,Standard Chesapeake Oysters,8 oz.,$9.99,False,0.044047619047619044,wt
55,oats,Steel Cut Oats,24 oz.,$3.79,False,0.005570252792475014,wt
56,oats,Organic Oats Rolled,1 lb.,$2.49,False,0.005489417989417989,wt
57,oats,"Oats, Old Fashioned",18 oz.,$1.99,False,0.0038996668626298256,wt
58,oats,Just Oats Instant Oatmeal,11.29 oz.,$2.99,False,0.009341662722235501,wt
59,currants,"Zante Currants, California Sun-Dried",8 oz.,$3.99,False,0.017592592592592594,wt
60,apricots,Large Sweet Fresh Apricots,1 Each Approx. 0.35 lb.,$3.99/lb,False,0.008796296296296297,wt
61,apricots,"Lowfat Yogurt, Apricot Mango",6 oz.,$0.50,False,0.002939447383891828,wt
62,apricots,Dried Apricots,6 oz.,$3.99,False,0.023456790123456788,wt
63,apricots,Unpeeled Apricot Halves in 100% Juice,15 oz.,$1.69,False,0.003974132863021752,wt
64,salted butter,Salted Butter Sweet Cream,1 lb.,$3.49*,True,0.00769400352733686,wt
65,salted butter,Salted Butter Sweet Cream,1 lb.,$2.99,False,0.006591710758377425,wt
66,salted butter,Whipped Sweet Cream Salted Butter,8 oz.,$2.39,False,0.010537918871252204,wt
67,salted butter,"Salted Butter, Sweet Cream, Quarter",1 ea.,$1.10,False,1.1,whole
68,tuna,"Solid White Albacore Tuna in Water, 8 Pack, FAMILY PACK",48 oz.,$11.99,False,0.008810993533215754,wt
69,tuna,"Chunk Light Yellowfin Tuna in Water, FAMILY PACK",48 oz.,$9.99,False,0.00734126984126984,wt
70,tuna,"Pole & Line Caught Albacore Tuna, FAMILY PACK",20 oz.,$10.99,False,0.019382716049382718,wt
71,tuna,Fresh Yellow Fin Tuna Steak,1 Each Approx. 1 lb.,$24.99/lb,False,0.05509259259259259,wt
72,boston lettuce,Hydro Boston Lettuce,1 ea.,2/$5.00,False,5.0,whole
73,boston lettuce,Boston Lettuce,1 ea.,$1.99,False,1.99,whole
74,cherries,Sweet Cherries,1 Bag Approx. 2 lb.,$3.99/lb,False,0.008796296296296297,wt
75,cherries,Golden Cherries,1 lb.,$6.99,False,0.01541005291005291,wt
76,cherries,"Dark Sweet Cherries, FAMILY PACK",48 oz.,$10.49,False,0.007708700764256319,wt
77,cherries,Maraschino Cherries without Stems,16 oz.,$2.79,False,0.006150793650793651,wt
78,herbes de provence,Herbes de Provence,1 oz.,$5.99,False,0.21128747795414463,wt
79,herbes de provence,"Quinoa Puffs, Herbes de Provence",3 oz.,$2.99,False,0.035155790711346266,wt
80,herbes de provence,Organic Herbes De Provence,0.65 oz.,$5.99,False,0.3250576583909917,wt
81,anchovy paste,"Anchovy Paste, with Olive Oil",2 oz.,$2.49,False,0.043915343915343914,wt
82,anchovy paste,Anchovy Paste,2.12 oz.,$2.69,False,0.044757246015107645,wt
83,navy beans,"Navy Beans, No Salt Added",15 oz.,$2.79,False,0.0065608465608465606,wt
84,navy beans,"Navy Beans, Premium",15.5 oz.,$0.99,False,0.0022529441884280594,wt
85,navy beans,Navy Beans,16 oz.,$1.79,False,0.0039462081128747795,wt
86,vegetable shortening,"Shortening, All Vegetable, Organic",24 oz.,$6.49,False,0.009538506760728982,wt
87,grapefruit,Grapefruit,4 lb.,$6.99,False,0.0038525132275132276,wt
88,grapefruit,Red Grapefruit,1 ea.,$1.29,False,1.29,whole
89,grapefruit,"Grapefruit Sparkling Water, 12 Pack",144 fl. oz.,$2.50*,True,0.0005871190771427497,vol
90,grapefruit,"Grapefruit, Star Ruby",5 lb.,$5.99,False,0.002641093474426808,wt
91,asparagus spears,Microwaveable Asparagus Spears,8 oz.,$2.99,False,0.01318342151675485,wt
92,asparagus spears,Cut Asparagus Spears & Tips,14.5 oz.,$1.69,False,0.0041111719272638805,wt
93,asparagus spears,"Asparagus Spears, Extra Long",15 oz.,$3.49,False,0.008206937095825985,wt
94,asparagus spears,Asparagus Spears,8 oz.,$3.79,False,0.016710758377425042,wt
95,wild mushrooms,Chanterelle Dried Wild Mushrooms,0.5 oz.,$5.49,False,0.3873015873015873,wt
96,wild mushrooms,"Mushrooms, Dried Wild, Morel",0.5 oz.,$8.99,False,0.6342151675485008,wt
97,baking potatoes,Premium Russet Baking Potatoes,5 lb.,$1.50*,True,0.0006613756613756613,wt
98,soba noodles,Soba Buckwheat Noodles,9.5 oz.,$2.99,False,0.011101828645688296,wt
99,soba noodles,"Noodles, Organic, 100% Buckwheat",8.8 oz.,$2.99,False,0.011984928651595316,wt
100,soba noodles,"Noodles, Organic, Black Rice",8.8 oz.,$2.99,False,0.011984928651595316,wt
101,soba noodles,"Curly Noodles, Chuka Soba",5 oz.,$3.49,False,0.024620811287477954,wt
102,live lobsters,Live Lobster,1 Each Approx. 3.75 lb.,$12.99/lb,False,0.028637566137566135,wt
103,live lobsters,Live Lobster,1 Each Approx. 1.5 lb.,$10.99/lb,False,0.024228395061728393,wt
104,red chilies,Spicy Red Lentil Chili,16 oz.,$5.99,False,0.013205467372134039,wt
105,red chilies,Red Fresno Pepper,1 Each Approx. 0.2 lb.,$4.49/lb,False,0.009898589065255732,wt
106,red chilies,Red Chile Beef Quesadilla,12 oz.,$7.00,False,0.020576131687242795,wt
107,red chilies,Red Chile Sauce,16 oz.,$3.99,False,0.008796296296296297,wt
108,chestnuts,"Water Chestnut, Sliced",8 oz.,$1.29,False,0.005687830687830688,wt
109,chestnuts,"Water Chestnuts, Sliced",8 oz.,$1.29,False,0.005687830687830688,wt
110,chestnuts,"Water Chestnut, Diced",8 oz.,$1.29,False,0.005687830687830688,wt
111,chestnuts,"Chestnuts, Organic, Roasted",3.5 oz.,$1.99,False,0.0200554295792391,wt
112,orange marmalade,Sicilian Blood Orange Marmalade,7.85 oz.,$12.99,False,0.058369561554274925,wt
113,orange marmalade,"Marmalade, Sweet Orange",18 oz.,$2.79,False,0.005467372134038801,wt
114,orange marmalade,"Marmalade, Orange Cranberry",13 oz.,$6.99,False,0.018966218966218966,wt
115,orange marmalade,"Marmalade, Medium Cut, Orange",12 oz.,$6.49,False,0.019077013521457964,wt
116,duck,"Duck, Roast Half",14 oz.,$11.99,False,0.03020912068531116,wt
117,duck,"Cat Food, Premium, Duck Entree, Pate",3 oz.,$0.40*,True,0.004703115814226925,wt
118,duck,"Duck Breast, Boneless",7.5 oz.,$7.69,False,0.036166960611405057,wt
119,duck,"Duck Fat, Rendered",7 oz.,$5.99,False,0.03018392542202066,wt
120,italian plum tomatoes,"Tomatoes, Peeled Plum, Italian Style",28 oz.,$1.59,False,0.00200302343159486,wt
121,italian plum tomatoes,"Tomatoes, Peeled Plum, No Salt Added, Italian Style",28 oz.,$1.59,False,0.00200302343159486,wt
122,italian plum tomatoes,"Marinara, Delicate, Italian Plum Tomato",16.25 oz.,$4.29,False,0.009312169312169312,wt
123,agave nectar,"Agave Nectar, Organic",18.5 oz.,$5.29,False,0.01008627675294342,wt
124,agave nectar,Agave Nectar,12.7 fl. oz.,$4.99,False,0.01328756800225809,vol
125,hazelnuts,"Coffee, Flavored Specialty, Ground, Light Roast, Hazelnut",10 oz.,$7.99,False,0.02818342151675485,wt
126,hazelnuts,"Coffee, Flavored Specialty, Ground, Light Roast, Hazelnut, Decaffeinated",10 oz.,$7.99,False,0.02818342151675485,wt
127,hazelnuts,"Coffee, Flavored Specialty, Ground, Light Roast, Cinnamon Hazelnut",10 oz.,$7.99,False,0.02818342151675485,wt
128,hazelnuts,"Hazelnut Light Roast Single Serve Coffee Capsules, FAMILY PACK",72 ct.,$22.49,False,0.3123611111111111,whole
129,brussels sprouts,"Brussels Sprouts, FAMILY PACK",2 lb.,$3.99,False,0.004398148148148148,wt
130,brussels sprouts,Brussels Sprouts,10 oz.,$3.49,False,0.012310405643738977,wt
131,brussels sprouts,Brussels Sprouts,1 Bag Approx. 1 lb.,$2.99/lb,False,0.006591710758377425,wt
132,brussels sprouts,Cleaned and Cut Shaved Brussels Sprouts,14 oz.,$3.99,False,0.010052910052910053,wt
133,italian parsley,Organic Italian Parsley,1 ea.,$1.49,False,1.49,whole
134,italian parsley,Italian Parsley,1 ea.,$1.49,False,1.49,whole
135,italian parsley,Italian Parsley,0.25 oz.,$1.29,False,0.182010582010582,wt
136,italian parsley,"Parsley, Italian",1 ea.,$2.99,False,2.99,whole
137,apricot preserves,"Preserves, Apricot",18 oz.,$2.79,False,0.005467372134038801,wt
